employee_id,name,age,gender,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time,attrition,company_health_score
EMP_00186,Thomas Clark,35,Female,Finance,Financial Analyst,3,3,2,3,2,9528,15,1,8,6,12,28,Travel_Rarely,Yes,Yes,50.9
EMP_00187,Christopher Anderson,39,Male,Customer Service,Customer Success Manager,2,4,3,3,3,8767,21,0,0,0,15,9,Travel_Rarely,No,No,70.5
EMP_00188,Brian Brown,35,Female,Finance,Accountant,1,4,3,3,3,6418,22,0,4,1,4,9,Travel_Rarely,Yes,No,60.7
EMP_00189,Andrew Robinson,26,Male,Legal,Compliance Officer,2,4,2,2,3,7632,21,1,2,2,3,4,Travel_Frequently,Yes,Yes,22.8
EMP_00190,Charles Hernandez,59,Male,Marketing,Marketing Specialist,5,3,3,3,3,17921,19,3,23,10,30,22,Travel_Frequently,No,No,34.7
EMP_00191,James Nguyen,22,Male,Engineering,Technical Lead,1,4,4,2,3,5226,20,1,0,0,0,8,Travel_Rarely,No,No,54.0
EMP_00192,Melissa Martinez,43,Male,IT,Network Engineer,2,3,3,3,2,8842,20,1,4,3,8,1,Travel_Rarely,Yes,No,77.4
EMP_00193,Mary Jones,22,Male,Legal,Paralegal,1,4,3,4,3,5631,18,0,0,0,0,15,Travel_Frequently,No,No,65.9
EMP_00194,Patricia King,48,Male,Human Resources,Recruiter,3,4,3,4,3,12720,16,2,23,2,23,17,Travel_Rarely,No,No,39.6
EMP_00195,Brian Miller,56,Male,Finance,Financial Analyst,4,4,2,2,3,14559,19,2,6,1,22,1,Travel_Rarely,Yes,No,65.1
EMP_00196,Donna Davis,46,Female,Marketing,Brand Strategist,3,4,3,4,3,12637,21,1,10,9,18,22,Travel_Rarely,No,No,68.9
EMP_00197,Charles White,45,Male,Marketing,Content Creator,3,4,3,3,3,11218,22,2,0,0,17,17,Travel_Rarely,No,No,46.1
EMP_00198,Emily Wright,53,Female,Customer Service,Support Specialist,4,4,4,4,4,14576,22,2,21,18,25,14,Travel_Rarely,No,No,64.8
EMP_00199,John Davis,59,Male,Legal,Paralegal,5,3,2,3,3,18941,15,2,21,1,36,10,Travel_Rarely,Yes,No,63.0
EMP_00200,Joseph Gonzalez,54,Female,Finance,Financial Analyst,4,3,4,4,4,13747,16,2,5,5,28,19,Travel_Rarely,No,No,41.4
EMP_00201,Deborah Young,30,Male,Sales,Business Development,2,4,3,4,3,7783,21,1,3,3,3,22,Travel_Rarely,No,No,68.4
EMP_00202,Thomas Hill,43,Female,Marketing,Brand Strategist,3,4,2,3,2,11256,22,2,12,1,12,23,Travel_Rarely,Yes,Yes,48.1
EMP_00203,Matthew Lee,53,Female,Sales,Sales Director,4,4,3,3,3,12616,17,2,1,0,20,12,Travel_Rarely,No,No,81.5
EMP_00204,Lisa Garcia,33,Female,IT,IT Manager,3,4,3,4,3,11124,19,1,9,1,10,15,Travel_Rarely,No,No,81.0
EMP_00205,George Smith,47,Male,Customer Service,Support Lead,2,4,3,4,3,9362,22,0,8,7,10,8,Non-Travel,Yes,No,37.2
EMP_00206,William Martinez,22,Male,Finance,Finance Manager,1,4,4,4,3,5668,23,0,0,0,0,7,Travel_Rarely,No,No,45.1
EMP_00207,Susan Garcia,55,Male,Marketing,Marketing Specialist,2,3,3,3,4,8314,19,1,3,3,10,26,Non-Travel,No,No,71.3
EMP_00208,James Ramirez,45,Male,Operations,Operations Analyst,3,4,4,4,4,11673,20,1,11,8,17,12,Non-Travel,No,No,71.2
EMP_00209,Timothy Jones,50,Male,Customer Service,Service Representative,4,4,4,4,4,16801,18,2,21,5,27,8,Travel_Rarely,No,No,71.3
EMP_00210,Joseph Lee,53,Female,Sales,Sales Director,5,3,2,3,1,17111,16,2,14,13,29,22,Travel_Frequently,Yes,Yes,95.0
EMP_00211,George Ramirez,30,Male,Finance,Accountant,2,3,3,3,3,6639,16,1,1,1,1,21,Travel_Rarely,No,No,72.3
EMP_00212,Joshua White,39,Female,Legal,Paralegal,4,4,4,4,3,13184,22,2,0,0,16,8,Travel_Rarely,No,No,82.4
EMP_00213,Christopher Davis,54,Male,Marketing,Content Creator,4,3,3,3,3,15859,15,1,24,21,26,6,Travel_Rarely,Yes,No,79.2
EMP_00214,Carol Allen,28,Male,Engineering,Mechanical Engineer,2,4,4,4,3,7969,20,0,1,0,1,19,Travel_Rarely,No,No,73.7
EMP_00215,Mary Lewis,53,Male,Human Resources,HR Specialist,2,4,3,3,3,7381,22,1,0,0,0,27,Travel_Rarely,No,No,56.3
EMP_00216,Robert Robinson,32,Male,Legal,Contract Specialist,1,4,3,4,4,5466,20,0,0,0,2,5,Travel_Rarely,No,No,75.7
EMP_00217,Dorothy Garcia,43,Female,Engineering,Engineering Manager,4,3,2,3,3,12978,14,2,10,7,20,7,Travel_Rarely,Yes,No,48.1
EMP_00218,Lisa Jones,41,Female,IT,Network Engineer,3,4,4,4,4,10922,22,2,3,2,15,27,Travel_Rarely,No,No,57.7
EMP_00219,Mark Nguyen,48,Female,Legal,Paralegal,3,4,4,4,3,10486,18,2,6,1,15,22,Travel_Rarely,No,No,53.3
EMP_00220,Robert Thomas,53,Male,Customer Service,Service Representative,3,4,3,4,3,12180,20,1,5,3,20,18,Travel_Rarely,No,No,63.5
EMP_00221,Timothy Gonzalez,35,Male,Research & Development,Product Developer,1,4,4,3,3,5636,22,1,5,3,5,10,Travel_Rarely,No,No,95.0
EMP_00222,Michael Martin,28,Female,Research & Development,Research Scientist,1,4,3,3,3,6427,19,0,4,2,6,14,Travel_Frequently,No,No,28.4
EMP_00223,Betty Clark,38,Male,Human Resources,HR Manager,1,4,4,3,4,6437,20,0,2,1,2,6,Travel_Rarely,No,No,74.4
EMP_00224,Jessica Hill,45,Male,Marketing,Content Creator,2,3,2,3,2,8175,18,1,6,4,7,24,Travel_Rarely,Yes,Yes,9.0
EMP_00225,Anthony Lopez,50,Female,Finance,Accountant,1,4,3,3,2,6485,23,0,4,4,5,15,Travel_Frequently,No,No,53.5
EMP_00226,Timothy Torres,50,Male,Sales,Account Manager,4,4,3,3,3,14466,18,2,4,3,24,24,Travel_Rarely,No,No,81.6
EMP_00227,Matthew Smith,34,Male,Research & Development,Research Scientist,1,4,3,4,4,7228,20,0,6,6,7,26,Travel_Rarely,No,No,63.2
EMP_00228,Sandra Thompson,57,Male,Operations,Operations Manager,4,3,2,2,2,15623,17,3,19,15,24,3,Travel_Frequently,Yes,Yes,18.6
EMP_00229,Linda Sanchez,25,Female,Sales,Business Development,2,4,3,4,3,8098,22,1,0,0,3,26,Travel_Rarely,No,No,49.1
EMP_00230,Kevin Jones,26,Male,Legal,Contract Specialist,1,4,3,4,3,5815,23,1,0,0,0,9,Travel_Rarely,No,No,74.2
EMP_00231,Andrew Garcia,22,Female,Human Resources,HR Specialist,1,4,3,3,3,4423,22,0,0,0,0,10,Travel_Rarely,No,No,48.9
EMP_00232,Donna Taylor,57,Male,Finance,Controller,5,3,3,3,3,16865,14,3,3,1,34,14,Travel_Frequently,Yes,No,65.9
EMP_00233,James Hill,28,Male,Human Resources,Recruiter,1,3,3,3,3,6195,19,0,0,0,0,9,Travel_Rarely,No,No,62.8
EMP_00234,William White,44,Male,Finance,Financial Analyst,3,3,3,3,2,12268,16,2,13,10,17,10,Non-Travel,Yes,No,50.3
EMP_00235,Elizabeth Nguyen,52,Female,Engineering,Mechanical Engineer,4,4,3,3,3,14742,20,3,8,6,21,21,Travel_Rarely,Yes,No,95.0
EMP_00236,Andrew Allen,51,Male,Human Resources,HR Manager,4,4,4,4,4,14115,18,2,8,8,24,10,Non-Travel,No,No,73.4
EMP_00237,Lisa Jackson,58,Female,Operations,Operations Manager,1,4,3,4,3,6319,21,0,2,1,5,18,Travel_Rarely,No,No,25.5
EMP_00238,Ashley Young,24,Male,Operations,Operations Manager,1,3,3,4,3,5939,19,0,2,0,2,11,Non-Travel,No,No,65.4
EMP_00239,Kevin Smith,37,Male,IT,Network Engineer,3,4,3,3,3,11226,17,1,4,3,12,10,Travel_Rarely,Yes,No,50.1
EMP_00240,Kimberly Jones,41,Male,Legal,Paralegal,2,3,2,3,3,7794,19,1,1,1,2,5,Travel_Rarely,Yes,Yes,53.3
EMP_00241,Joseph King,48,Male,Human Resources,HR Manager,3,4,3,3,3,10799,20,2,6,4,15,26,Travel_Rarely,No,No,47.7
EMP_00242,Richard Young,45,Male,Operations,Operations Analyst,4,3,2,3,2,12484,11,3,1,1,19,4,Travel_Rarely,Yes,Yes,35.9
EMP_00243,Nancy Martinez,43,Female,Sales,Account Manager,3,4,4,3,3,9624,20,1,0,0,10,17,Travel_Rarely,No,No,71.1
EMP_00244,Thomas Perez,33,Female,Customer Service,Service Representative,2,3,2,3,2,7795,17,1,2,1,4,8,Travel_Rarely,Yes,No,77.6
EMP_00245,Joshua Harris,26,Female,Marketing,Marketing Manager,1,3,2,2,2,5208,16,0,0,0,1,29,Travel_Rarely,Yes,Yes,16.4
EMP_00246,George Wright,38,Female,Finance,Finance Manager,1,4,4,4,4,6923,24,0,6,0,8,3,Travel_Rarely,No,No,56.0
EMP_00247,Donna Harris,31,Female,IT,Security Analyst,1,3,1,2,3,6192,19,0,4,4,9,13,Travel_Frequently,Yes,Yes,29.5
EMP_00248,Joseph Taylor,43,Female,Finance,Controller,2,4,4,4,3,9014,20,1,7,2,13,15,Travel_Rarely,No,No,50.2
EMP_00249,Jennifer Anderson,52,Male,Human Resources,Recruiter,4,4,4,4,4,14201,19,2,7,1,22,29,Travel_Rarely,No,No,93.8
EMP_00250,George Moore,42,Female,Human Resources,HR Manager,3,3,2,2,1,12344,17,1,12,10,16,5,Travel_Frequently,Yes,Yes,45.3
EMP_00251,Jennifer Clark,44,Female,Engineering,Technical Lead,3,4,4,4,4,12740,17,1,7,6,17,25,Travel_Rarely,No,No,39.3
EMP_00252,Timothy Wright,23,Male,Sales,Sales Director,1,4,3,4,3,6543,25,0,0,0,0,2,Travel_Rarely,No,No,78.5
EMP_00253,Susan Jackson,46,Female,Legal,Legal Counsel,3,4,3,3,3,11199,20,2,0,0,19,9,Travel_Rarely,No,No,95.0
EMP_00254,Anthony Martinez,38,Female,IT,Network Engineer,2,3,1,2,1,7050,20,0,2,1,5,25,Travel_Frequently,Yes,Yes,56.6
EMP_00255,Susan Martinez,26,Male,Research & Development,R&D Manager,1,3,3,3,3,5970,17,0,0,0,2,11,Travel_Rarely,No,No,34.7
EMP_00256,Deborah Robinson,30,Female,Customer Service,Support Specialist,2,4,3,4,4,8485,22,1,1,1,2,18,Travel_Rarely,No,No,53.3
EMP_00257,Kevin Allen,51,Male,Sales,Business Development,4,4,3,3,2,15891,17,3,16,1,28,12,Travel_Rarely,Yes,No,84.8
EMP_00258,Melissa Jones,56,Male,Research & Development,Lab Technician,5,3,2,3,1,16346,11,3,12,3,25,27,Travel_Rarely,Yes,Yes,25.3
EMP_00259,Brian Williams,41,Male,Engineering,Engineering Manager,2,4,3,3,3,8664,22,0,4,1,11,3,Travel_Rarely,No,No,70.0
EMP_00260,Nancy White,59,Female,Operations,Operations Manager,4,4,3,3,2,14203,19,2,10,4,17,29,Travel_Frequently,Yes,No,75.9
EMP_00261,Sarah Garcia,28,Male,IT,IT Manager,2,4,2,3,3,8265,20,0,2,1,3,7,Travel_Frequently,Yes,Yes,21.3
EMP_00262,Elizabeth Allen,33,Female,Engineering,Mechanical Engineer,2,4,4,4,4,9290,16,1,8,0,9,18,Travel_Rarely,No,No,60.9
EMP_00263,Jessica Gonzalez,57,Male,Sales,Sales Director,2,3,3,3,3,8136,16,1,9,6,9,8,Travel_Frequently,No,No,5.0
EMP_00264,George Garcia,28,Male,IT,Security Analyst,1,4,3,4,3,5604,22,0,0,0,5,24,Travel_Rarely,No,No,43.6
EMP_00265,Amanda Torres,47,Female,Finance,Accountant,1,3,2,2,2,6384,16,0,5,3,7,21,Travel_Frequently,Yes,Yes,33.5
EMP_00266,Sandra Miller,30,Male,Research & Development,Product Developer,1,3,1,2,2,5945,18,1,0,0,1,5,Travel_Frequently,Yes,Yes,15.5
EMP_00267,Linda Lopez,34,Female,Finance,Accountant,2,4,2,3,2,9346,20,1,4,1,9,8,Travel_Frequently,No,No,91.4
EMP_00268,Mark Miller,40,Male,Research & Development,R&D Manager,2,4,3,3,3,9521,19,1,10,9,13,21,Travel_Rarely,No,No,36.3
EMP_00269,Daniel Jones,35,Female,Human Resources,Training Coordinator,3,4,3,4,3,8744,20,2,2,1,4,15,Travel_Rarely,No,No,54.1
EMP_00270,Margaret Smith,55,Female,Human Resources,HR Specialist,4,4,3,3,3,15881,16,2,18,2,22,16,Non-Travel,Yes,No,64.4
EMP_00271,Emily Williams,58,Male,Legal,Contract Specialist,4,4,3,3,2,16785,20,2,24,21,26,11,Travel_Rarely,Yes,No,87.9
EMP_00272,Elizabeth Miller,41,Male,Human Resources,Recruiter,3,4,3,3,3,12274,20,2,15,2,15,20,Travel_Frequently,No,No,36.2
EMP_00273,Dorothy Williams,41,Male,Operations,Process Engineer,3,4,3,3,3,12262,21,1,13,0,19,27,Travel_Frequently,No,No,82.9
EMP_00274,Lisa White,24,Female,Research & Development,Product Developer,1,3,2,3,2,5416,20,0,2,1,2,4,Travel_Frequently,Yes,Yes,38.2
EMP_00275,Betty Ramirez,30,Female,Research & Development,Research Scientist,1,4,3,3,3,6759,21,0,3,2,3,21,Travel_Rarely,No,No,44.3
EMP_00276,Kenneth Thomas,23,Male,IT,Security Analyst,1,4,2,4,2,5922,17,0,0,0,0,28,Travel_Rarely,Yes,Yes,46.3
EMP_00277,Dorothy Gonzalez,54,Male,Finance,Accountant,2,4,3,3,3,7503,20,1,0,0,3,7,Travel_Rarely,No,No,65.6
EMP_00278,Deborah Lee,30,Female,Legal,Compliance Officer,2,4,3,4,3,9401,19,1,1,0,5,13,Travel_Rarely,No,No,51.2
EMP_00279,Andrew Scott,34,Male,Human Resources,HR Manager,2,4,4,4,4,7682,23,1,3,3,8,17,Non-Travel,No,No,63.3
EMP_00280,Michelle Wright,54,Female,Engineering,Mechanical Engineer,4,4,3,3,3,14639,19,2,17,4,22,23,Travel_Rarely,No,No,55.1
EMP_00281,Anthony Johnson,49,Female,Sales,Sales Representative,1,3,3,3,3,4852,19,0,0,0,0,20,Travel_Rarely,No,No,64.0
EMP_00282,Matthew Davis,45,Male,Customer Service,Customer Success Manager,3,4,4,3,3,11584,22,1,5,5,16,29,Travel_Rarely,No,No,73.9
EMP_00283,Brian Martinez,23,Male,IT,IT Manager,2,4,2,4,2,8199,20,1,0,0,1,17,Travel_Rarely,No,No,90.5
EMP_00284,Barbara Martinez,43,Male,Operations,Quality Specialist,3,4,3,4,3,12457,20,2,12,8,15,26,Travel_Rarely,No,No,39.7
EMP_00285,Steven Thompson,43,Male,Customer Service,Customer Success Manager,2,4,3,3,3,9436,21,0,8,1,11,16,Travel_Rarely,No,No,95.0
EMP_00286,Melissa Taylor,34,Female,Engineering,Software Engineer,1,3,3,3,3,4404,21,0,0,0,0,10,Travel_Rarely,No,No,26.9
EMP_00287,Joseph Johnson,50,Female,Operations,Process Engineer,3,4,3,3,3,12093,22,1,8,3,14,20,Travel_Rarely,No,No,59.3
EMP_00288,James Anderson,57,Female,IT,Network Engineer,4,4,3,3,3,14759,18,3,21,1,23,12,Travel_Rarely,No,No,72.6
EMP_00289,George Lee,31,Female,Customer Service,Support Lead,2,4,4,4,4,8079,20,0,4,4,5,20,Travel_Rarely,No,No,67.1
EMP_00290,Brian Jones,34,Male,IT,Network Engineer,2,4,3,3,3,8755,20,1,7,5,7,19,Travel_Rarely,No,No,50.8
EMP_00291,Robert King,34,Female,Human Resources,Recruiter,2,3,3,3,3,7316,16,0,1,0,6,3,Travel_Rarely,No,No,58.3
EMP_00292,Jennifer Williams,53,Male,Finance,Accountant,4,3,4,4,3,12304,15,3,2,2,17,16,Travel_Rarely,No,No,53.1
EMP_00293,Christopher Torres,24,Male,Sales,Business Development,2,4,3,3,2,7932,20,0,0,0,0,1,Travel_Frequently,No,No,51.4
EMP_00294,Paul Brown,56,Male,Customer Service,Service Representative,3,4,3,4,3,13153,20,3,7,4,21,12,Non-Travel,No,No,77.3
EMP_00295,Dorothy King,51,Female,Finance,Finance Manager,2,4,3,3,3,8876,21,1,7,4,8,20,Travel_Rarely,Yes,No,68.4
EMP_00296,Kenneth Torres,40,Female,Sales,Business Development,1,4,3,3,3,6333,23,0,9,3,9,19,Travel_Frequently,No,No,49.5
EMP_00297,Barbara Flores,44,Male,Legal,Legal Counsel,3,4,3,3,3,10528,19,2,1,0,9,3,Travel_Frequently,No,No,78.2
EMP_00298,Thomas Allen,55,Female,Research & Development,Research Scientist,3,4,3,3,2,13342,17,1,21,5,24,27,Travel_Rarely,No,No,67.5
EMP_00299,Mark Young,51,Male,Legal,Legal Counsel,4,4,3,3,3,15296,18,2,12,10,26,22,Travel_Rarely,No,No,76.6
EMP_00300,Ashley Sanchez,32,Male,Human Resources,HR Manager,2,4,4,4,3,8697,20,0,5,2,6,9,Travel_Rarely,Yes,No,73.3
EMP_00301,Donald Young,23,Male,Engineering,Software Engineer,1,4,2,3,2,4471,24,0,0,0,0,14,Travel_Frequently,No,No,47.1
EMP_00302,Andrew Garcia,47,Female,Marketing,Marketing Specialist,3,4,3,3,2,11966,21,1,12,6,17,4,Travel_Rarely,Yes,No,51.9
EMP_00303,Dorothy Perez,27,Male,Marketing,Content Creator,1,3,2,2,2,5690,20,0,0,0,1,11,Travel_Rarely,Yes,Yes,51.5
EMP_00304,Thomas Lee,25,Male,Human Resources,HR Specialist,1,4,2,2,2,5544,23,0,0,0,0,20,Travel_Frequently,No,No,73.0
EMP_00305,Timothy Wright,59,Male,Marketing,Brand Strategist,1,4,4,4,4,6022,19,0,3,2,7,26,Travel_Rarely,No,No,61.6
EMP_00306,Dorothy Jackson,40,Female,IT,System Administrator,3,2,2,2,2,11034,12,1,1,1,18,18,Travel_Rarely,Yes,Yes,40.1
EMP_00307,Michelle Thomas,46,Female,Finance,Financial Analyst,2,4,3,3,3,7841,18,1,3,3,10,9,Travel_Frequently,No,No,85.0
EMP_00308,Paul Sanchez,30,Male,Operations,Quality Specialist,2,3,2,2,2,7340,20,0,1,0,1,27,Travel_Rarely,Yes,Yes,27.4
EMP_00309,Richard Hernandez,25,Female,Legal,Contract Specialist,1,4,3,4,3,5277,23,0,0,0,0,16,Travel_Rarely,No,No,71.8
EMP_00310,Patricia Garcia,24,Male,Marketing,Brand Strategist,1,3,2,3,2,5660,19,0,1,0,1,22,Travel_Rarely,Yes,Yes,34.4
EMP_00311,Lisa Martin,35,Male,Legal,Compliance Officer,3,4,3,3,2,10823,19,2,7,3,10,21,Travel_Rarely,Yes,No,58.1
EMP_00312,William Taylor,22,Female,Customer Service,Customer Success Manager,1,4,3,3,3,5892,21,0,0,0,0,12,Travel_Rarely,No,No,81.8
EMP_00313,Donald Martinez,37,Female,Engineering,Technical Lead,2,4,3,3,3,9057,19,0,3,2,5,1,Travel_Rarely,No,No,76.9
EMP_00314,Thomas Anderson,34,Male,Customer Service,Service Representative,1,4,3,3,3,6137,22,0,0,0,1,19,Travel_Rarely,No,No,76.6
EMP_00315,Betty Anderson,42,Female,Customer Service,Support Specialist,2,4,3,3,3,8966,21,1,4,4,7,26,Travel_Rarely,No,No,85.5
EMP_00316,Andrew Wilson,44,Male,Customer Service,Support Specialist,4,4,4,4,3,13710,20,2,7,5,15,26,Travel_Rarely,No,No,62.4
EMP_00317,Lisa Thomas,33,Female,Human Resources,Training Coordinator,1,4,3,4,3,4770,22,0,1,1,1,25,Travel_Rarely,No,No,74.3
EMP_00318,Elizabeth Ramirez,39,Female,Finance,Controller,1,4,3,4,3,6208,23,0,1,0,4,11,Travel_Rarely,No,No,56.4
EMP_00319,Barbara Lopez,24,Female,Legal,Legal Counsel,1,4,2,3,3,5762,22,0,0,0,0,27,Travel_Frequently,No,No,67.8
EMP_00320,Michelle Nguyen,33,Male,Finance,Controller,1,4,3,3,4,6852,23,0,4,2,5,1,Travel_Rarely,No,No,59.7
EMP_00321,Kimberly Torres,59,Female,Customer Service,Service Representative,2,4,4,4,4,8389,22,1,4,4,6,10,Travel_Rarely,No,No,63.7
EMP_00322,Kevin Martin,59,Female,Finance,Controller,2,3,3,3,3,8509,16,0,3,2,7,19,Non-Travel,Yes,No,72.7
EMP_00323,Joshua Wilson,40,Male,Finance,Controller,1,4,3,4,3,5265,22,0,0,0,2,10,Travel_Rarely,No,No,47.3
EMP_00324,Nancy Perez,57,Male,Customer Service,Service Representative,4,3,3,3,3,14996,16,3,1,0,26,1,Travel_Rarely,No,No,95.0
EMP_00325,Timothy King,41,Female,Engineering,Software Engineer,2,3,4,4,4,8655,17,1,3,3,9,6,Travel_Rarely,No,No,43.9
EMP_00326,Matthew Clark,26,Male,Finance,Accountant,2,3,2,3,2,7088,17,1,2,2,4,28,Travel_Frequently,No,No,40.1
EMP_00327,David Allen,54,Female,Engineering,Technical Lead,2,4,4,4,4,10813,22,1,13,3,13,13,Travel_Rarely,No,No,82.8
EMP_00328,Margaret Perez,37,Male,Research & Development,Product Developer,2,4,3,3,4,7250,22,1,2,1,3,5,Travel_Rarely,No,No,76.2
EMP_00329,Joshua Sanchez,45,Female,Finance,Accountant,1,4,3,4,4,6246,23,0,2,2,4,18,Travel_Rarely,No,No,73.2
EMP_00330,Patricia Lopez,46,Male,Operations,Process Engineer,3,4,2,2,2,12589,20,2,7,1,23,11,Travel_Frequently,Yes,Yes,49.3
EMP_00331,William Robinson,33,Female,IT,IT Manager,2,4,3,3,3,8074,22,1,1,0,7,12,Travel_Rarely,No,No,61.8
EMP_00332,Mary Rodriguez,49,Female,Human Resources,HR Specialist,3,3,2,3,2,9887,18,1,1,1,9,28,Non-Travel,Yes,Yes,21.8
EMP_00333,Sandra Ramirez,41,Male,Marketing,Content Creator,2,3,2,3,2,8678,16,0,1,1,13,16,Travel_Rarely,Yes,Yes,39.4
EMP_00334,Betty Wright,35,Female,Operations,Operations Analyst,2,4,4,3,3,8156,20,1,7,1,7,3,Travel_Rarely,No,No,49.8
EMP_00335,Amanda Garcia,33,Female,Human Resources,Training Coordinator,2,3,1,2,2,7284,16,1,0,0,1,28,Travel_Rarely,Yes,Yes,55.6
EMP_00336,Melissa Harris,50,Male,Operations,Operations Manager,4,4,3,3,4,14842,17,2,18,11,20,1,Travel_Rarely,No,No,59.4
EMP_00337,Ashley Brown,31,Male,Engineering,Mechanical Engineer,1,4,3,4,3,6966,25,0,1,1,1,20,Travel_Rarely,No,No,47.1
EMP_00338,Ashley Robinson,26,Female,Human Resources,Recruiter,1,4,3,3,3,6490,24,0,0,0,0,4,Travel_Rarely,No,No,56.2
EMP_00339,Sandra Brown,55,Female,Human Resources,HR Manager,5,3,2,3,2,16040,17,3,15,15,24,8,Travel_Frequently,Yes,Yes,45.4
EMP_00340,Anthony Nguyen,34,Male,Legal,Paralegal,2,4,3,3,3,8315,21,1,5,4,5,29,Travel_Rarely,No,No,51.9
EMP_00341,Andrew Garcia,46,Female,Customer Service,Support Lead,1,4,3,3,3,6104,21,0,4,1,5,5,Non-Travel,No,No,47.2
EMP_00342,Melissa Hill,49,Male,Marketing,Brand Strategist,1,3,2,4,2,5167,16,0,0,0,1,29,Travel_Rarely,No,No,66.4
EMP_00343,William Allen,53,Male,Finance,Financial Analyst,3,4,4,3,3,13316,20,3,18,10,18,9,Travel_Rarely,No,No,66.4
EMP_00344,Christopher White,45,Female,Operations,Process Engineer,2,4,3,3,4,9418,20,0,2,2,16,12,Travel_Rarely,No,No,52.9
EMP_00345,Daniel Young,48,Male,IT,System Administrator,2,4,4,4,4,7941,22,1,3,1,5,28,Travel_Rarely,No,No,53.5
EMP_00346,Deborah Young,53,Male,Customer Service,Support Lead,3,4,4,4,4,11763,20,2,8,1,13,22,Non-Travel,No,No,66.2
EMP_00347,George Nguyen,57,Male,Operations,Quality Specialist,2,4,4,4,4,7918,22,2,3,1,12,9,Travel_Rarely,No,No,35.9
EMP_00348,Robert Hernandez,23,Male,Engineering,Technical Lead,1,4,3,3,3,5568,22,0,1,1,1,22,Travel_Rarely,No,No,36.7
EMP_00349,Andrew White,50,Male,Research & Development,R&D Manager,4,4,4,4,4,15582,17,3,14,7,22,14,Travel_Rarely,No,No,49.1
EMP_00350,John Brown,28,Female,Sales,Sales Representative,2,4,3,3,3,8451,20,2,1,1,1,3,Travel_Frequently,No,No,58.2
EMP_00351,Anthony Harris,55,Female,Customer Service,Service Representative,4,4,3,3,2,15103,20,2,16,11,17,8,Travel_Rarely,Yes,No,67.6
EMP_00352,William Miller,23,Female,Marketing,Brand Strategist,1,4,3,3,4,4981,22,0,0,0,1,7,Travel_Rarely,No,No,88.6
EMP_00353,Michael Thompson,31,Female,Legal,Paralegal,1,3,3,3,4,4977,17,1,2,2,3,14,Travel_Frequently,No,No,77.4
EMP_00354,James Thompson,29,Male,Legal,Contract Specialist,1,3,2,3,3,5104,17,0,1,1,1,26,Travel_Rarely,No,No,59.1
EMP_00355,Nancy Jackson,44,Male,Legal,Paralegal,2,3,4,3,3,7728,16,1,0,0,6,17,Travel_Rarely,No,No,61.7
EMP_00356,Kimberly Lee,22,Female,IT,Network Engineer,2,3,2,3,3,6560,15,1,0,0,0,5,Travel_Frequently,No,No,44.0
EMP_00357,Andrew Walker,22,Male,Engineering,Mechanical Engineer,2,3,3,3,3,5992,17,1,0,0,0,18,Travel_Rarely,No,No,61.7
EMP_00358,George Young,41,Male,Research & Development,Product Developer,2,3,2,3,2,9637,18,1,8,1,12,16,Non-Travel,Yes,No,56.8
EMP_00359,Betty Martin,58,Female,Engineering,Mechanical Engineer,5,4,3,4,3,20217,18,3,33,13,36,12,Travel_Rarely,No,No,67.8
EMP_00360,Barbara White,42,Female,Human Resources,HR Specialist,1,3,2,3,2,5566,16,0,0,0,6,8,Non-Travel,Yes,Yes,23.1
EMP_00361,Michael Nguyen,38,Female,IT,Network Engineer,1,4,3,3,3,6027,23,0,0,0,0,21,Travel_Rarely,No,No,71.3
EMP_00362,Kevin Jones,46,Male,Human Resources,Recruiter,1,4,3,3,3,6886,24,0,3,0,4,17,Travel_Frequently,No,No,89.6
EMP_00363,Michelle Jones,42,Male,IT,IT Manager,2,4,3,3,3,6932,20,1,0,0,8,13,Travel_Rarely,No,No,60.0
EMP_00364,Andrew Brown,36,Male,Legal,Contract Specialist,1,4,3,4,4,6106,20,0,0,0,1,6,Travel_Rarely,No,No,69.2
EMP_00365,Matthew Clark,44,Female,Marketing,Marketing Manager,1,3,1,2,2,5163,18,0,0,0,0,4,Non-Travel,Yes,Yes,50.4
EMP_00366,Andrew Taylor,22,Male,Legal,Contract Specialist,1,3,2,3,2,3692,18,0,0,0,0,7,Travel_Rarely,Yes,Yes,30.8
EMP_00367,George Walker,31,Male,Finance,Controller,1,4,4,4,4,7331,21,1,5,4,6,18,Non-Travel,No,No,66.0
EMP_00368,David Clark,47,Male,Marketing,Marketing Manager,3,4,3,3,3,13448,18,2,21,21,21,2,Travel_Rarely,Yes,No,62.2
EMP_00369,Andrew Wilson,34,Female,Legal,Legal Counsel,1,4,4,3,3,5162,23,0,2,2,3,3,Travel_Rarely,No,No,63.8
EMP_00370,Andrew Scott,24,Female,Engineering,Software Engineer,1,4,3,3,3,6038,22,0,1,0,1,29,Travel_Rarely,No,No,48.1
EMP_00371,Kenneth Walker,26,Male,Research & Development,Research Scientist,1,4,3,3,3,5949,24,0,0,0,2,8,Travel_Rarely,No,No,62.4
EMP_00372,Ashley Hernandez,54,Male,Research & Development,Research Scientist,3,4,4,4,4,13605,20,2,18,13,22,4,Travel_Rarely,No,No,71.0
