employee_id,name,gender,department,job_role,age,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time,attrition
EMP_01731,Ashley Garcia,Male,Engineering,Senior Engineer,24,1,2,2,2,1,4072,13,0,4,1,4,30,Travel_Frequently,Yes,Yes
EMP_00052,Lisa Brown,Male,Operations,Quality Specialist,34,3,4,2,4,4,12609,18,3,5,5,7,13,Non-Travel,No,No
EMP_00249,Christopher Harris,Female,Finance,Financial Analyst,31,3,4,3,4,2,7574,25,1,5,4,11,7,Travel_Rarely,Yes,No
EMP_01274,Margaret Flores,Male,Quality Assurance,QA Engineer,47,1,2,3,2,4,10445,16,1,9,3,16,22,Travel_Rarely,Yes,No
EMP_01259,Jason Scott,Female,Customer Service,Support Specialist,45,3,4,3,4,3,7514,21,0,5,4,11,14,Travel_Frequently,No,No
EMP_01978,Emily Jackson,Male,Marketing,Brand Strategist,28,1,2,1,2,2,6153,11,0,4,1,8,18,Travel_Rarely,Yes,Yes
EMP_01896,John Anderson,Male,Research & Development,Research Scientist,24,1,2,3,2,3,3816,15,0,1,0,4,19,Travel_Frequently,Yes,Yes
EMP_01824,Kevin Wilson,Male,Finance,Controller,38,2,2,2,1,3,4280,12,1,1,1,7,19,Travel_Rarely,No,Yes
EMP_01170,Nancy Johnson,Male,Product,Product Manager,26,2,3,2,3,2,8235,17,3,2,0,3,4,Travel_Frequently,No,No
EMP_00274,Kimberly Lee,Male,Supply Chain,Logistics Manager,40,3,4,4,4,4,8713,23,0,10,7,15,10,Travel_Rarely,No,No
EMP_01066,Christopher Torres,Male,Engineering,DevOps Engineer,33,3,3,1,4,2,10167,17,0,6,0,11,2,Non-Travel,No,No
EMP_00846,Laura Rodriguez,Male,Administration,Administrative Coordinator,49,4,2,3,3,2,8318,14,2,12,6,27,12,Travel_Rarely,No,No
EMP_01237,Mary Miller,Female,Customer Service,Service Manager,35,2,3,3,2,4,5595,15,2,7,3,13,1,Non-Travel,Yes,No
EMP_01971,Richard Lopez,Female,Sales,Account Executive,43,2,2,1,2,1,4322,14,0,4,2,15,17,Travel_Rarely,Yes,Yes
EMP_00699,Robert Walker,Female,IT,Security Analyst,31,5,4,3,3,3,7701,22,2,5,2,9,16,Non-Travel,No,No
EMP_01011,Joshua Brown,Female,Quality Assurance,Quality Manager,47,1,3,3,4,3,10153,16,0,7,4,11,9,Travel_Rarely,No,No
EMP_00463,Jennifer Jones,Female,Product,UX Designer,47,2,4,4,4,3,12678,22,2,10,8,23,5,Travel_Rarely,No,No
EMP_01354,Edward Lewis,Male,Supply Chain,Inventory Manager,47,4,4,3,4,3,9376,14,1,1,0,3,1,Travel_Rarely,No,No
EMP_01779,Jason Wright,Female,Legal,Paralegal,45,3,2,1,1,1,6406,12,1,3,0,18,17,Travel_Frequently,No,Yes
EMP_01884,Kimberly Jackson,Male,Supply Chain,Inventory Manager,24,3,2,1,2,2,3075,11,1,0,0,0,19,Travel_Frequently,No,Yes
EMP_00226,Sandra Baker,Male,Customer Service,Service Manager,44,3,4,3,4,4,7234,25,3,13,3,22,7,Non-Travel,No,No
EMP_00280,Ryan Flores,Female,Product,Product Owner,28,3,4,3,3,4,14361,16,0,3,2,5,18,Travel_Rarely,No,No
EMP_00282,Kevin Wilson,Female,Legal,Compliance Officer,28,3,4,4,3,4,14011,24,1,4,1,8,3,Travel_Rarely,No,No
EMP_01474,Donald Johnson,Female,Customer Service,Service Representative,46,2,4,4,2,4,5458,20,3,10,3,11,8,Travel_Rarely,Yes,No
EMP_01213,Mary Green,Female,Human Resources,HR Specialist,31,1,3,2,4,2,9208,19,2,3,1,4,21,Travel_Rarely,No,No
EMP_00946,Karen Thompson,Male,Marketing,Brand Strategist,42,3,3,4,3,3,10470,22,1,9,5,18,1,Travel_Rarely,No,No
EMP_00575,Sandra Adams,Male,Operations,Quality Specialist,46,3,3,2,4,2,13347,20,2,4,4,23,12,Travel_Rarely,No,No
EMP_00482,George Wright,Male,Operations,Operations Manager,46,3,3,2,3,2,7370,13,2,3,2,10,7,Travel_Frequently,No,No
EMP_01051,Stephanie Flores,Male,Marketing,Brand Strategist,38,2,4,2,3,3,10023,19,1,9,5,13,24,Travel_Rarely,Yes,No
EMP_01986,Susan Hall,Female,Operations,Operations Analyst,42,1,2,2,1,2,6687,11,0,5,0,21,15,Travel_Rarely,Yes,Yes
EMP_01603,Kevin Sanchez,Female,Legal,Contract Specialist,45,2,3,3,1,4,4640,15,0,10,5,18,20,Travel_Rarely,No,No
EMP_00740,Ashley Jones,Female,Finance,Treasury Analyst,33,5,3,3,4,4,12893,24,2,3,3,10,13,Travel_Frequently,No,No
EMP_01052,Kenneth Hall,Female,Quality Assurance,Quality Manager,28,2,3,1,3,2,6499,14,2,7,6,7,21,Travel_Frequently,Yes,Yes
EMP_01081,Amanda Rivera,Male,Human Resources,Compensation Analyst,36,2,3,1,3,3,4344,16,1,8,0,9,23,Travel_Frequently,No,No
EMP_00020,Paul Garcia,Male,Human Resources,Compensation Analyst,41,3,3,4,3,3,7020,18,2,14,8,15,5,Non-Travel,No,No
EMP_00385,Nancy Ramirez,Male,Finance,Accountant,31,2,3,3,2,3,11064,15,2,3,2,8,2,Non-Travel,No,No
EMP_00638,Sandra Martin,Male,Supply Chain,Logistics Manager,37,2,4,2,2,2,9042,25,2,6,5,16,3,Non-Travel,No,No
EMP_01202,Joshua Nguyen,Male,Marketing,Brand Strategist,31,2,3,3,4,2,6468,18,2,1,1,4,16,Travel_Frequently,No,No
EMP_00885,Charles Lee,Female,Legal,Paralegal,40,2,4,2,4,3,9925,17,2,12,8,14,19,Travel_Frequently,No,No
EMP_00753,Charles Sanchez,Female,Research & Development,Research Scientist,54,3,2,3,4,4,12526,19,1,6,4,14,5,Travel_Frequently,No,No
EMP_01814,Donna Young,Female,Operations,Logistics Coordinator,22,1,2,2,1,2,5817,14,0,0,0,2,10,Travel_Frequently,Yes,Yes
EMP_01373,Anthony Scott,Male,Quality Assurance,QA Lead,38,2,4,4,4,2,9494,13,0,7,4,11,3,Travel_Rarely,No,No
EMP_00190,Mark Miller,Male,Quality Assurance,Quality Manager,55,2,3,2,3,3,13454,14,1,9,7,16,5,Travel_Rarely,No,No
EMP_01787,Charles Hernandez,Male,IT,IT Specialist,43,2,2,2,2,2,3950,15,0,5,2,6,18,Non-Travel,Yes,Yes
EMP_01464,Donald Williams,Male,Legal,Contract Specialist,44,2,4,4,2,1,7864,21,2,5,5,22,17,Non-Travel,No,Yes
EMP_01107,Joseph Torres,Male,IT,IT Specialist,25,4,3,4,4,4,9419,16,0,10,5,10,9,Travel_Frequently,Yes,Yes
EMP_01103,Laura Green,Male,Sales,Business Development,48,3,3,3,3,2,10493,18,2,2,1,14,14,Non-Travel,No,No
EMP_00530,Michelle Davis,Male,Customer Service,Service Manager,42,4,4,3,2,4,11398,20,0,3,3,19,18,Travel_Frequently,Yes,No
EMP_00100,Timothy Torres,Female,Supply Chain,Procurement Specialist,52,4,4,3,3,3,9610,22,2,13,8,27,11,Travel_Rarely,No,No
EMP_00686,Emily Allen,Female,Research & Development,Innovation Specialist,44,3,4,3,3,4,6729,16,1,9,7,10,14,Travel_Rarely,Yes,No
EMP_01195,Stephanie Martinez,Male,Customer Service,Customer Success Manager,25,3,2,3,1,2,10404,12,2,1,1,1,8,Travel_Rarely,No,Yes
EMP_01848,Thomas Taylor,Female,Finance,Financial Analyst,45,1,2,3,2,3,5588,13,0,3,3,8,23,Travel_Frequently,Yes,Yes
EMP_01899,Brian King,Female,Research & Development,Research Scientist,23,3,1,2,1,3,4718,11,0,1,1,1,25,Travel_Frequently,Yes,Yes
EMP_01728,Amanda Baker,Male,Human Resources,Compensation Analyst,25,1,3,2,2,2,6072,11,0,1,0,4,19,Travel_Frequently,Yes,Yes
EMP_01101,Timothy Harris,Male,Sales,Sales Manager,41,2,4,2,3,1,9375,17,0,5,4,10,15,Travel_Frequently,Yes,No
EMP_01510,Anthony Brown,Female,Quality Assurance,QA Lead,44,3,4,1,4,2,6835,20,3,5,5,22,16,Travel_Rarely,No,Yes
EMP_01898,Ronald Lewis,Male,Legal,Contract Specialist,24,2,2,1,3,3,5677,14,0,3,2,3,17,Travel_Frequently,No,Yes
EMP_00348,Anthony Nguyen,Female,Finance,Financial Analyst,51,3,3,3,3,4,12968,23,0,16,2,24,7,Non-Travel,No,No
EMP_01812,Daniel Nguyen,Male,Sales,Sales Representative,41,2,2,3,1,1,5487,15,0,1,1,21,12,Travel_Frequently,Yes,Yes
EMP_01410,Mark Wilson,Female,Legal,Compliance Officer,38,3,4,4,3,2,7418,21,1,5,1,7,23,Travel_Rarely,No,No
EMP_01332,Melissa Nguyen,Male,Marketing,Marketing Specialist,40,2,4,2,2,2,4686,16,2,6,1,13,12,Travel_Rarely,Yes,No
EMP_00573,Mary Lewis,Female,Research & Development,R&D Engineer,41,3,4,3,3,4,11963,24,2,8,7,18,14,Travel_Rarely,Yes,No
EMP_01137,Andrew Wright,Female,Operations,Quality Specialist,43,4,3,4,3,3,5650,11,1,6,0,15,25,Travel_Rarely,Yes,Yes
EMP_00894,Mary Sanchez,Male,Engineering,DevOps Engineer,42,4,4,2,3,3,9275,18,0,4,2,16,1,Travel_Rarely,No,No
EMP_01564,Ryan White,Female,Marketing,Brand Strategist,39,3,4,2,3,3,7955,15,1,4,4,12,24,Travel_Rarely,No,No
EMP_01307,Kenneth Wilson,Female,Legal,Legal Counsel,50,2,4,3,1,3,10538,20,1,8,3,18,5,Travel_Rarely,Yes,Yes
EMP_01627,Laura Miller,Male,Supply Chain,Logistics Manager,30,2,3,3,3,3,6956,19,1,7,2,8,7,Travel_Frequently,No,Yes
EMP_00430,Paul Martinez,Male,IT,Security Analyst,30,3,3,4,4,3,7607,16,3,5,2,5,20,Travel_Rarely,No,No
EMP_00365,Sarah White,Male,Product,Product Analyst,34,4,2,4,2,3,9120,15,2,12,7,12,4,Non-Travel,No,No
EMP_01678,John Rivera,Male,Customer Service,Service Manager,27,4,4,1,4,1,7964,18,2,2,1,3,24,Travel_Rarely,No,No
EMP_00230,Paul Jackson,Male,Finance,Treasury Analyst,35,2,2,4,3,3,13145,18,2,9,4,9,2,Non-Travel,No,No
EMP_00204,Jessica King,Male,Supply Chain,Inventory Manager,34,4,3,4,4,3,14035,17,2,3,1,11,17,Travel_Frequently,Yes,No
EMP_01154,Emily White,Male,Research & Development,R&D Manager,44,3,2,3,2,2,7148,18,2,5,4,12,13,Non-Travel,No,No
EMP_01863,John Moore,Male,Research & Development,R&D Manager,26,1,2,2,1,2,5152,13,0,0,0,6,14,Travel_Frequently,Yes,Yes
EMP_00936,Patricia Lewis,Female,Human Resources,HR Specialist,44,3,4,3,3,4,13132,23,0,13,7,23,10,Travel_Rarely,No,No
EMP_00805,Lisa Nelson,Female,Sales,Sales Director,53,4,4,3,3,4,13349,14,3,5,2,16,3,Travel_Frequently,Yes,No
EMP_00010,Emily Martinez,Female,Legal,Paralegal,55,2,2,4,3,3,8290,15,1,9,2,12,3,Non-Travel,No,No
EMP_01116,Nancy Lopez,Female,Marketing,Content Manager,39,3,4,3,1,2,5493,11,1,4,4,15,9,Travel_Rarely,No,Yes
EMP_00329,Daniel Gonzalez,Female,Administration,Receptionist,42,2,2,2,2,2,9846,19,1,6,6,11,4,Non-Travel,No,No
EMP_01174,Richard Moore,Female,Supply Chain,Inventory Manager,31,1,4,3,4,4,7226,17,2,4,3,8,22,Non-Travel,No,No
EMP_00842,Linda Green,Male,Operations,Logistics Coordinator,49,3,3,3,3,3,7270,21,1,18,10,19,13,Non-Travel,No,No
EMP_01772,Laura Anderson,Female,Supply Chain,Inventory Manager,23,1,2,1,2,3,5477,11,1,5,2,5,19,Travel_Rarely,Yes,Yes
EMP_00352,James Baker,Male,Product,Product Owner,32,5,3,3,4,4,12852,23,1,9,5,9,15,Travel_Frequently,No,No
EMP_00316,Barbara Sanchez,Female,Sales,Account Executive,34,2,3,3,3,3,7081,22,2,4,3,9,20,Travel_Rarely,No,No
EMP_01241,Susan Sanchez,Female,Legal,Legal Counsel,50,3,4,4,2,2,10813,14,2,5,3,12,1,Travel_Frequently,No,No
EMP_00914,Brian Miller,Male,Supply Chain,Supply Chain Analyst,34,4,3,3,3,3,13722,12,2,10,6,13,14,Travel_Frequently,No,No
EMP_01522,Christopher Johnson,Male,Administration,Receptionist,36,2,4,3,2,2,8436,22,2,9,3,11,11,Non-Travel,No,Yes
EMP_00759,John Hernandez,Male,Engineering,Technical Lead,53,4,3,4,4,3,10781,22,0,4,2,25,20,Travel_Rarely,No,No
EMP_00185,Dorothy Wilson,Male,Legal,Contract Specialist,38,2,3,4,3,3,6666,14,0,4,1,8,20,Travel_Rarely,No,No
EMP_01670,Timothy Nguyen,Male,Administration,Receptionist,32,4,3,4,1,4,5491,13,1,10,3,10,5,Non-Travel,Yes,No
EMP_01473,George Williams,Male,Sales,Sales Representative,34,2,2,2,3,3,7292,11,0,3,2,8,15,Travel_Rarely,Yes,No
EMP_00049,Ashley Anderson,Female,Product,Product Analyst,44,4,2,2,2,3,8999,22,3,12,3,22,3,Non-Travel,No,No
EMP_01319,Elizabeth Walker,Female,Engineering,Technical Lead,28,1,3,2,2,1,10179,18,2,1,1,4,21,Travel_Frequently,No,No
EMP_00580,Margaret White,Male,Marketing,Marketing Specialist,44,3,2,4,3,4,8824,15,2,3,1,13,16,Non-Travel,No,No
EMP_00422,Robert Torres,Female,Human Resources,HR Manager,45,4,3,3,3,3,10395,19,1,6,3,13,7,Travel_Rarely,No,No
EMP_00128,Rebecca Martin,Male,Finance,Financial Analyst,34,4,3,3,3,3,8534,13,0,8,1,14,12,Non-Travel,No,No
EMP_01463,Ryan Smith,Male,Quality Assurance,Quality Manager,28,1,2,4,2,4,5681,14,0,6,3,6,1,Travel_Rarely,No,No
EMP_00572,Amanda Williams,Male,Research & Development,R&D Engineer,49,2,3,3,4,3,9538,14,0,11,1,26,8,Travel_Frequently,Yes,No
EMP_00901,Jeffrey Scott,Female,Customer Service,Support Specialist,29,2,2,4,4,2,14128,13,0,6,1,7,3,Non-Travel,No,No
EMP_00137,Jennifer Robinson,Male,Engineering,Senior Engineer,44,3,2,3,3,4,9869,20,1,12,6,19,2,Travel_Rarely,Yes,No
EMP_00799,Betty Gonzalez,Female,Marketing,Content Manager,36,4,2,3,3,4,13782,12,0,9,7,15,9,Travel_Rarely,No,No
EMP_00323,Amanda Walker,Male,Supply Chain,Logistics Manager,41,3,2,3,3,3,13878,13,1,5,3,9,16,Non-Travel,Yes,No
EMP_00531,Barbara Garcia,Male,Operations,Logistics Coordinator,44,4,2,4,4,3,13472,14,0,10,4,14,20,Non-Travel,No,No
EMP_01215,Sandra Jones,Male,Marketing,Brand Strategist,37,2,2,4,3,3,6112,12,1,6,4,14,18,Non-Travel,Yes,No
EMP_01222,Melissa Martinez,Male,Human Resources,Training Manager,44,2,2,4,3,3,7647,11,1,3,0,21,14,Travel_Rarely,Yes,No
EMP_00146,George Garcia,Female,Quality Assurance,QA Lead,40,5,3,4,3,4,8930,24,2,15,1,16,14,Travel_Rarely,No,No
EMP_01120,Anthony Scott,Female,Engineering,Senior Engineer,36,3,4,1,2,3,4307,21,1,1,1,10,23,Travel_Rarely,No,No
EMP_00334,Elizabeth Robinson,Male,Operations,Operations Analyst,43,2,4,4,2,3,6478,14,3,20,4,21,11,Travel_Frequently,No,No
EMP_01825,Ryan Green,Male,Quality Assurance,Quality Manager,22,2,1,1,1,1,3972,15,1,1,1,1,26,Non-Travel,Yes,Yes
EMP_01104,Donald Lee,Female,Engineering,Technical Lead,31,2,2,2,4,4,4048,14,3,1,0,7,17,Travel_Rarely,No,Yes
EMP_01421,Nancy Clark,Female,Operations,Operations Analyst,33,4,2,3,1,1,6330,17,2,4,1,10,2,Travel_Rarely,Yes,Yes
EMP_01992,Jeffrey Harris,Female,Human Resources,HR Specialist,45,2,2,2,1,2,5672,14,0,0,0,17,24,Travel_Frequently,No,Yes
EMP_01318,Michelle White,Female,Product,Product Analyst,44,1,3,2,3,3,10765,11,3,4,2,20,8,Travel_Rarely,No,No
EMP_00286,Sandra Baker,Female,Product,UX Designer,28,5,2,4,3,4,10489,13,2,6,6,8,15,Travel_Rarely,No,No
EMP_01466,Christopher Young,Female,Supply Chain,Procurement Specialist,44,3,3,2,3,1,6977,12,0,7,2,9,4,Travel_Rarely,Yes,Yes
EMP_00481,Ryan Gonzalez,Male,Finance,Treasury Analyst,43,2,4,3,3,4,14736,20,1,15,5,21,1,Travel_Frequently,No,No
EMP_00674,Christopher Baker,Female,Sales,Sales Representative,49,4,3,3,4,3,14977,25,2,17,6,26,11,Travel_Rarely,No,No
EMP_00992,Richard Anderson,Male,Operations,Process Engineer,30,4,4,2,4,2,11651,25,2,8,8,10,19,Travel_Rarely,No,No
EMP_01739,Susan Lee,Female,Engineering,Engineering Manager,29,3,1,3,2,3,3305,12,0,4,2,7,27,Travel_Frequently,No,Yes
EMP_00296,Rebecca Taylor,Male,Customer Service,Support Specialist,33,4,4,2,4,3,7818,17,3,6,1,8,10,Travel_Rarely,No,No
EMP_01836,Joseph Miller,Female,Administration,Administrative Coordinator,44,2,2,1,3,1,5312,13,1,3,3,15,13,Travel_Rarely,Yes,Yes
EMP_00861,Andrew Jones,Male,Research & Development,R&D Manager,48,3,3,4,4,3,9991,17,2,6,2,26,11,Non-Travel,No,No
EMP_00698,David Rivera,Female,Research & Development,R&D Manager,31,5,3,4,3,2,7126,13,3,6,1,8,19,Non-Travel,Yes,No
EMP_00024,Nancy Garcia,Female,Administration,Executive Assistant,28,3,2,4,4,3,6699,19,0,3,1,8,19,Travel_Rarely,No,No
EMP_00307,John Lopez,Male,Sales,Business Development,37,4,2,2,3,3,12731,18,0,6,2,10,4,Non-Travel,No,No
EMP_00279,Elizabeth Adams,Male,Finance,Treasury Analyst,41,2,4,3,4,4,14806,18,3,17,2,21,18,Travel_Rarely,No,No
EMP_01328,David Wilson,Female,Sales,Sales Director,45,2,2,4,2,2,10674,12,1,4,0,8,20,Travel_Frequently,Yes,No
EMP_01909,Nancy Hernandez,Female,Supply Chain,Logistics Manager,43,1,3,1,3,1,6446,13,0,1,1,11,18,Travel_Frequently,No,Yes
EMP_00956,Joseph Hill,Male,Customer Service,Support Specialist,34,3,3,4,3,3,11335,17,2,7,4,7,20,Travel_Rarely,No,No
EMP_00609,Rebecca Wright,Male,Quality Assurance,QA Engineer,50,4,4,3,3,4,10861,21,1,5,2,10,10,Non-Travel,No,No
EMP_00347,Barbara Lewis,Male,Legal,Paralegal,50,4,3,4,4,2,6601,15,0,13,9,24,7,Travel_Frequently,No,No
EMP_00814,Kevin Hall,Male,Marketing,Brand Strategist,36,3,3,3,4,4,10737,16,0,7,4,9,19,Travel_Rarely,Yes,No
EMP_00743,Edward Johnson,Female,Marketing,Marketing Manager,37,4,3,4,4,4,14523,14,2,11,4,15,18,Travel_Rarely,Yes,No
EMP_01628,Patricia Taylor,Male,Legal,Compliance Officer,31,3,4,2,3,1,10647,18,2,9,0,9,4,Travel_Rarely,No,Yes
EMP_00478,Christopher Wright,Female,Administration,Office Manager,37,3,3,4,4,2,6328,24,3,15,3,16,4,Travel_Rarely,No,No
EMP_01733,Robert Clark,Female,Sales,Sales Representative,22,1,2,1,1,1,4367,15,0,2,1,2,19,Travel_Rarely,Yes,Yes
EMP_01802,Anthony Rivera,Male,Administration,Office Manager,41,2,1,2,1,2,5455,11,0,4,0,11,21,Travel_Rarely,Yes,Yes
EMP_01382,Jessica Smith,Male,Customer Service,Service Manager,27,3,2,2,3,4,8695,15,0,8,3,8,9,Travel_Frequently,Yes,No
EMP_01716,Brian Sanchez,Male,Human Resources,HR Specialist,27,2,1,2,2,1,3713,13,0,4,2,4,12,Travel_Frequently,Yes,Yes
EMP_00843,Thomas Johnson,Male,Marketing,Content Manager,50,3,4,3,2,4,6095,24,3,14,8,30,19,Travel_Rarely,No,No
EMP_00166,John Thomas,Female,Quality Assurance,Quality Manager,48,3,3,4,3,3,12301,25,3,13,7,25,14,Non-Travel,Yes,No
EMP_01191,Jennifer Torres,Male,Engineering,Software Engineer,35,2,3,4,4,2,6982,19,0,2,2,12,5,Travel_Frequently,No,No
EMP_00221,Charles Martin,Male,Supply Chain,Supply Chain Analyst,49,2,3,3,3,3,14856,20,0,19,8,26,2,Travel_Frequently,Yes,No
EMP_01055,Ronald Smith,Female,Administration,Administrative Coordinator,50,1,4,3,1,2,4613,11,2,1,1,14,3,Travel_Rarely,No,Yes
EMP_01147,Ryan Williams,Male,Quality Assurance,Test Analyst,25,3,4,3,4,4,5564,16,1,7,3,7,15,Non-Travel,No,No
EMP_00806,Kimberly Wright,Female,Product,Product Manager,54,3,3,3,3,2,11833,20,1,5,5,34,8,Travel_Rarely,No,No
EMP_00780,Susan Flores,Male,Quality Assurance,Quality Manager,33,4,3,4,3,3,9874,14,1,4,4,9,12,Travel_Rarely,No,No
EMP_00798,Ashley Gonzalez,Male,Engineering,DevOps Engineer,41,4,3,3,4,3,14129,12,1,8,6,16,18,Non-Travel,No,No
EMP_00395,Sharon Ramirez,Female,Supply Chain,Inventory Manager,33,3,3,4,4,3,12375,25,0,6,3,12,20,Non-Travel,No,No
EMP_01541,Joshua Rivera,Male,Operations,Operations Analyst,24,4,4,3,1,4,4247,12,0,4,4,4,7,Travel_Frequently,No,No
EMP_01353,Patricia Moore,Female,Product,Product Owner,39,2,4,4,2,3,4877,20,2,3,0,13,23,Travel_Rarely,Yes,No
EMP_00522,Margaret Garcia,Female,Engineering,Data Engineer,47,4,4,3,3,4,8870,19,3,15,9,23,7,Travel_Rarely,No,No
EMP_01991,Michelle Anderson,Female,IT,IT Manager,38,3,1,1,2,1,6471,14,0,5,1,17,14,Travel_Frequently,Yes,Yes
EMP_01009,Jeffrey Smith,Female,Administration,Receptionist,46,4,2,1,4,4,7348,19,1,7,2,19,9,Travel_Frequently,No,No
EMP_00874,Deborah Rodriguez,Male,Human Resources,HR Specialist,50,3,3,4,3,3,6047,22,3,9,1,13,2,Travel_Rarely,No,No
EMP_01035,George Lopez,Male,Administration,Receptionist,42,1,2,2,2,4,8658,19,0,1,0,19,9,Non-Travel,No,No
EMP_01970,Paul Thompson,Male,Research & Development,Innovation Specialist,26,2,1,1,1,2,3605,12,1,5,2,5,27,Travel_Frequently,Yes,Yes
EMP_00676,Mark Anderson,Male,Operations,Operations Manager,31,4,3,3,2,3,13883,22,0,8,6,11,11,Travel_Frequently,No,No
EMP_00164,Patricia Adams,Male,Sales,Account Executive,54,4,2,2,2,3,12389,21,2,7,5,31,7,Non-Travel,Yes,No
EMP_00863,Sharon Thomas,Female,Research & Development,R&D Manager,50,4,3,3,3,4,12143,25,1,7,6,13,1,Travel_Rarely,No,No
EMP_01952,Patricia Robinson,Female,Marketing,Content Manager,22,3,2,2,2,1,4761,11,1,3,0,3,20,Non-Travel,Yes,Yes
EMP_01651,Joseph Thompson,Female,Supply Chain,Supply Chain Analyst,49,1,2,4,3,2,8574,16,0,3,3,9,10,Non-Travel,No,No
EMP_00143,Michelle Williams,Female,Quality Assurance,Test Analyst,40,3,4,4,3,3,6643,20,1,4,1,18,2,Non-Travel,No,No
EMP_01355,Stephanie Lee,Male,Sales,Account Executive,36,3,3,3,2,3,4020,18,1,3,3,7,25,Travel_Frequently,Yes,No
EMP_00468,Jennifer Ramirez,Female,Customer Service,Service Manager,38,2,4,4,4,3,10558,21,3,15,3,16,11,Non-Travel,No,No
EMP_01206,Andrew Hernandez,Male,Administration,Office Manager,24,4,2,1,3,3,7326,17,1,5,0,5,16,Travel_Frequently,Yes,No
EMP_00174,Donna Wright,Male,IT,IT Manager,43,4,2,4,3,4,14687,22,3,11,3,19,4,Travel_Frequently,No,No
EMP_00360,Carol Baker,Male,Customer Service,Service Manager,44,5,4,2,3,2,9874,12,2,15,3,16,11,Travel_Rarely,No,No
EMP_01572,Thomas Perez,Male,Operations,Logistics Coordinator,42,4,3,4,2,4,5590,13,1,1,0,12,8,Non-Travel,No,No
EMP_01414,Ronald Nguyen,Male,Finance,Controller,30,3,2,3,3,2,5623,14,2,10,6,10,17,Non-Travel,No,No
EMP_01525,Jessica Walker,Male,Engineering,Senior Engineer,48,2,4,2,4,2,5337,15,0,8,1,12,24,Travel_Frequently,No,Yes
EMP_01000,John Hill,Female,Product,Product Owner,35,4,3,3,4,3,7395,17,0,9,2,9,20,Travel_Rarely,No,No
EMP_00266,Ronald Lewis,Male,Research & Development,Innovation Specialist,50,4,2,3,3,4,8064,20,3,14,7,20,10,Non-Travel,No,No
EMP_00735,Kevin Perez,Female,Sales,Sales Representative,36,4,3,3,3,4,12010,22,0,3,3,14,11,Non-Travel,Yes,No
EMP_01184,Michael Martin,Male,Engineering,Senior Engineer,40,4,3,3,1,4,9085,20,0,9,6,15,10,Non-Travel,Yes,No
EMP_00414,Kimberly Martin,Female,Customer Service,Customer Success Manager,40,3,2,3,4,3,7989,25,1,5,5,15,20,Non-Travel,No,No
EMP_00628,Kevin Wilson,Female,Quality Assurance,Quality Manager,51,4,2,3,3,3,10071,13,2,13,8,25,1,Travel_Frequently,No,No
EMP_00262,Richard Hernandez,Male,Administration,Office Manager,39,3,3,4,2,4,11482,25,0,5,3,16,7,Travel_Rarely,No,No
EMP_01454,Ashley Scott,Female,Operations,Operations Manager,30,2,2,3,4,3,9145,14,1,4,0,4,14,Travel_Frequently,Yes,No
EMP_01348,Paul Garcia,Male,Quality Assurance,Test Analyst,40,2,2,3,1,3,8038,17,0,7,5,9,8,Travel_Rarely,No,No
EMP_01257,Dorothy Lopez,Female,Product,UX Designer,28,2,4,3,4,3,6675,18,2,5,5,6,23,Non-Travel,Yes,No
EMP_01637,Nancy Smith,Female,Product,UX Designer,34,1,3,4,2,4,4266,18,1,4,4,8,12,Non-Travel,No,No
EMP_01236,Matthew Jackson,Female,Operations,Operations Manager,45,3,3,4,1,3,10420,22,3,1,1,22,4,Travel_Rarely,Yes,No
EMP_00218,Melissa Walker,Female,Marketing,Marketing Specialist,49,3,3,2,2,3,7666,23,3,18,2,24,6,Non-Travel,Yes,No
EMP_00330,James Nelson,Male,Sales,Account Executive,44,3,4,3,3,4,13036,17,1,3,2,22,11,Travel_Frequently,Yes,No
EMP_00766,Christopher Sanchez,Male,Administration,Office Manager,38,2,4,4,2,4,12049,17,0,11,10,16,16,Travel_Rarely,Yes,No
EMP_00118,Mary Harris,Female,Customer Service,Support Specialist,48,3,3,3,2,4,7850,15,2,4,1,12,11,Non-Travel,No,No
EMP_00680,Amanda Young,Male,Finance,Treasury Analyst,37,4,3,2,4,3,14435,13,1,12,9,12,8,Travel_Rarely,No,No
EMP_00075,Amanda Adams,Male,Sales,Sales Manager,42,2,2,4,3,4,7857,18,1,10,10,19,10,Non-Travel,No,No
EMP_00912,Richard Thomas,Male,Sales,Sales Representative,52,4,2,3,2,3,14496,17,0,17,3,18,14,Travel_Rarely,No,No
EMP_00141,Karen Flores,Female,Legal,Contract Specialist,47,3,3,3,3,4,12126,14,3,10,4,10,16,Travel_Rarely,No,No
EMP_01281,Paul Scott,Female,Administration,Executive Assistant,49,2,2,2,3,4,8785,12,1,9,6,19,21,Travel_Rarely,No,Yes
EMP_00224,Brian Nguyen,Male,Supply Chain,Inventory Manager,40,5,3,2,3,3,11113,21,0,6,4,11,3,Travel_Frequently,No,No
EMP_00793,David Ramirez,Female,Administration,Executive Assistant,41,4,3,4,2,3,8598,25,3,10,3,12,1,Non-Travel,No,No
EMP_01504,Sarah Walker,Female,Product,UX Designer,45,2,3,3,3,2,10810,13,1,6,5,13,13,Travel_Rarely,Yes,No
